$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22.1
$VAR,DEVICE_ID,004b0042484e501320353131
$VAR,SESSION_ID,2ac3867861d1e7a4cfffdccf
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-10-11T18:16:19.800Z,34.7332738,-76.6555266,12.160,-0.54,0.14,-0.45,109.801,214.926,3.67,5
$GNSS,2024-10-11T18:16:20.000Z,34.7332894,-76.6555299,8.891,-0.04,0.24,-0.37,65.028,105.046,3.01,5
$GNSS,2024-10-11T18:16:20.200Z,34.7333498,-76.6555659,20.078,0.03,0.17,0.23,41.630,63.989,2.01,7
$GNSS,2024-10-11T18:16:20.400Z,34.7333567,-76.6555632,19.992,0.17,0.08,0.11,34.273,52.969,1.65,7
$GNSS,2024-10-11T18:16:20.600Z,34.7333616,-76.6555642,18.866,0.10,0.08,0.55,29.967,45.405,1.64,7
$GNSS,2024-10-11T18:16:20.800Z,34.7333706,-76.6555578,16.579,-0.10,-0.11,0.34,26.525,39.594,1.15,8
$GNSS,2024-10-11T18:16:21.000Z,34.7333702,-76.6555522,16.138,-0.47,-0.36,0.27,23.562,35.003,0.75,11
$GNSS,2024-10-11T18:16:21.200Z,34.7333758,-76.6555534,15.080,-0.50,-0.20,0.26,21.071,31.039,0.72,13
$GNSS,2024-10-11T18:16:21.400Z,34.7333795,-76.6555427,14.496,-0.34,-0.06,0.52,18.948,27.714,0.92,14
$GNSS,2024-10-11T18:16:21.600Z,34.7333841,-76.6555351,13.832,-0.07,0.18,0.56,16.722,24.715,1.08,16
$GNSS,2024-10-11T18:16:21.800Z,34.7333899,-76.6555313,13.434,-0.35,0.44,0.30,14.809,22.284,0.67,16
$GNSS,2024-10-11T18:16:22.000Z,34.7333851,-76.6555350,13.426,-0.29,0.74,0.56,12.543,18.995,0.65,19
$GNSS,2024-10-11T18:16:22.200Z,34.7333822,-76.6555385,13.732,-0.52,0.49,0.17,11.081,16.810,0.38,20
$GNSS,2024-10-11T18:16:22.400Z,34.7333820,-76.6555408,12.775,-0.18,-0.05,0.10,10.143,15.253,0.44,19
$GNSS,2024-10-11T18:16:22.600Z,34.7333790,-76.6555432,12.243,0.02,0.14,0.11,9.477,14.214,0.62,20
$GNSS,2024-10-11T18:16:22.800Z,34.7333763,-76.6555438,11.654,0.23,0.45,0.16,8.945,13.380,0.57,20
$GNSS,2024-10-11T18:16:23.000Z,34.7333747,-76.6555429,10.925,-0.02,-0.06,0.02,8.516,12.626,0.47,20
$GNSS,2024-10-11T18:16:23.200Z,34.7333736,-76.6555421,10.329,0.55,-0.12,-0.06,8.108,11.850,0.47,22
$GNSS,2024-10-11T18:16:23.400Z,34.7333738,-76.6555435,10.028,0.65,0.09,0.03,7.649,11.179,0.46,22
$GNSS,2024-10-11T18:16:23.600Z,34.7333739,-76.6555439,9.581,1.28,-0.07,0.33,7.281,10.661,0.54,23
$GNSS,2024-10-11T18:16:23.800Z,34.7333742,-76.6555441,9.363,1.41,0.42,-0.17,6.947,10.241,0.60,22
$GNSS,2024-10-11T18:16:24.000Z,34.7333751,-76.6555435,9.178,0.91,0.11,-0.44,6.673,9.910,0.76,22
$GNSS,2024-10-11T18:16:24.200Z,34.7333752,-76.6555430,8.942,0.44,0.18,-0.13,6.361,9.538,0.61,22
$GNSS,2024-10-11T18:16:24.400Z,34.7333759,-76.6555408,8.579,0.51,0.66,0.24,6.133,9.219,0.60,22
$GNSS,2024-10-11T18:16:24.600Z,34.7333761,-76.6555377,8.334,0.22,1.02,-0.03,5.942,8.926,0.50,24
$GNSS,2024-10-11T18:16:24.800Z,34.7333756,-76.6555346,7.991,-0.52,0.87,0.31,5.753,8.637,0.62,24
$GNSS,2024-10-11T18:16:25.000Z,34.7333750,-76.6555320,7.682,-0.15,0.56,0.52,5.597,8.363,0.65,24
$GNSS,2024-10-11T18:16:25.200Z,34.7333748,-76.6555294,7.453,0.01,0.96,0.15,5.447,8.066,0.58,24
$GNSS,2024-10-11T18:16:25.400Z,34.7333746,-76.6555276,7.410,-0.07,0.42,0.25,5.306,7.814,0.60,24
$GNSS,2024-10-11T18:16:25.600Z,34.7333740,-76.6555256,7.077,-0.38,0.80,0.75,5.175,7.542,0.58,24
$GNSS,2024-10-11T18:16:25.800Z,34.7333733,-76.6555237,6.861,0.09,1.14,0.51,5.054,7.341,0.62,24
$GNSS,2024-10-11T18:16:26.000Z,34.7333726,-76.6555225,6.821,0.27,0.98,0.00,4.936,7.187,0.55,23
$GNSS,2024-10-11T18:16:26.200Z,34.7333729,-76.6555214,6.808,0.37,0.50,0.20,4.845,7.056,0.63,23
$GNSS,2024-10-11T18:16:26.400Z,34.7333733,-76.6555201,6.701,0.01,0.78,0.25,4.764,6.933,0.69,23
$GNSS,2024-10-11T18:16:26.600Z,34.7333737,-76.6555189,6.722,0.13,0.40,0.08,4.692,6.826,0.70,23
$GNSS,2024-10-11T18:16:26.800Z,34.7333741,-76.6555184,6.703,0.39,0.21,-0.10,4.612,6.709,0.46,23
$GNSS,2024-10-11T18:16:27.000Z,34.7333742,-76.6555188,6.888,0.15,-0.24,-0.27,4.543,6.606,0.75,23
$GNSS,2024-10-11T18:16:27.200Z,34.7333738,-76.6555196,7.030,-0.05,-0.23,-0.28,4.480,6.509,0.72,23
$GNSS,2024-10-11T18:16:27.400Z,34.7333734,-76.6555188,6.851,-0.16,0.40,0.01,4.418,6.420,0.65,23
$GNSS,2024-10-11T18:16:27.600Z,34.7333728,-76.6555179,6.784,-0.26,0.52,0.12,4.351,6.336,0.60,23
$GNSS,2024-10-11T18:16:27.800Z,34.7333716,-76.6555165,6.753,-0.33,0.81,0.28,4.279,6.243,0.62,23
$GNSS,2024-10-11T18:16:28.000Z,34.7333701,-76.6555158,7.055,-0.03,0.10,-0.47,4.211,6.132,0.53,23
$GNSS,2024-10-11T18:16:28.200Z,34.7333703,-76.6555171,7.172,0.52,-0.95,-0.71,4.155,6.037,0.65,23
$GNSS,2024-10-11T18:16:28.400Z,34.7333702,-76.6555208,7.073,-0.68,-2.18,-0.32,4.096,5.950,0.60,23
$GNSS,2024-10-11T18:16:28.600Z,34.7333695,-76.6555233,6.906,-0.30,-0.54,0.26,4.052,5.879,0.57,23
$GNSS,2024-10-11T18:16:28.800Z,34.7333693,-76.6555235,6.726,-0.17,0.13,0.17,4.009,5.811,0.64,23
$GNSS,2024-10-11T18:16:29.000Z,34.7333685,-76.6555236,6.694,-0.28,-0.19,-0.01,3.964,5.746,0.60,23
$GNSS,2024-10-11T18:16:29.200Z,34.7333684,-76.6555234,6.632,0.29,0.14,-0.04,3.915,5.672,0.49,23
$GNSS,2024-10-11T18:16:29.400Z,34.7333680,-76.6555227,6.798,-0.06,0.18,-0.09,3.866,5.593,0.52,24
$GNSS,2024-10-11T18:16:29.600Z,34.7333678,-76.6555217,6.880,0.36,0.21,0.18,3.817,5.514,0.51,24
$GNSS,2024-10-11T18:16:29.800Z,34.7333675,-76.6555210,6.968,-0.03,0.15,0.31,3.768,5.437,0.60,24
$GNSS,2024-10-11T18:16:30.000Z,34.7333671,-76.6555203,7.072,0.10,0.02,0.26,3.720,5.369,0.58,25
$GNSS,2024-10-11T18:16:30.200Z,34.7333676,-76.6555194,7.111,0.42,0.18,0.31,3.671,5.305,0.51,25
$GNSS,2024-10-11T18:16:30.400Z,34.7333676,-76.6555186,7.197,0.20,0.17,0.32,3.623,5.234,0.52,24
$GNSS,2024-10-11T18:16:30.600Z,34.7333671,-76.6555181,7.270,0.05,0.09,0.16,3.572,5.160,0.51,24
$GNSS,2024-10-11T18:16:30.800Z,34.7333669,-76.6555175,7.248,0.08,0.05,0.17,3.521,5.083,0.48,24
$GNSS,2024-10-11T18:16:31.000Z,34.7333663,-76.6555173,7.309,-0.20,0.13,0.24,3.473,5.012,0.49,25
$GNSS,2024-10-11T18:16:31.200Z,34.7333659,-76.6555169,7.310,0.07,0.20,0.23,3.425,4.943,0.47,25
$GNSS,2024-10-11T18:16:31.400Z,34.7333661,-76.6555169,7.289,0.30,0.03,0.40,3.379,4.876,0.39,25
$GNSS,2024-10-11T18:16:31.600Z,34.7333657,-76.6555171,7.226,-0.48,0.08,0.12,3.334,4.810,0.39,25
$GNSS,2024-10-11T18:16:31.800Z,34.7333653,-76.6555172,7.165,0.11,0.16,0.14,3.295,4.758,0.47,25
$GNSS,2024-10-11T18:16:32.000Z,34.7333656,-76.6555171,7.088,0.15,0.08,0.19,3.258,4.709,0.49,25
$GNSS,2024-10-11T18:16:32.200Z,34.7333657,-76.6555172,7.058,0.12,0.14,0.18,3.220,4.662,0.49,25
$GNSS,2024-10-11T18:16:32.400Z,34.7333659,-76.6555172,6.996,0.04,-0.05,0.15,3.185,4.618,0.48,25
$GNSS,2024-10-11T18:16:32.600Z,34.7333660,-76.6555177,7.048,0.19,-0.07,0.09,3.149,4.577,0.34,25
$GNSS,2024-10-11T18:16:32.800Z,34.7333659,-76.6555183,7.135,-0.02,-0.15,0.00,3.120,4.544,0.40,25
$GNSS,2024-10-11T18:16:33.000Z,34.7333660,-76.6555185,7.190,0.09,0.13,0.12,3.089,4.511,0.54,25
$GNSS,2024-10-11T18:16:33.200Z,34.7333662,-76.6555183,7.206,0.14,0.06,0.11,3.063,4.479,0.50,24
$GNSS,2024-10-11T18:16:33.400Z,34.7333661,-76.6555186,7.244,0.02,0.09,0.14,3.037,4.449,0.58,25
$GNSS,2024-10-11T18:16:33.600Z,34.7333659,-76.6555189,7.281,-0.06,0.10,0.11,3.013,4.418,0.51,25
$GNSS,2024-10-11T18:16:33.800Z,34.7333656,-76.6555193,7.330,0.04,0.19,0.10,2.990,4.385,0.50,25
$GNSS,2024-10-11T18:16:34.000Z,34.7333652,-76.6555193,7.320,0.02,0.15,0.29,2.962,4.348,0.55,25
$GNSS,2024-10-11T18:16:34.200Z,34.7333650,-76.6555192,7.269,0.08,0.11,0.25,2.936,4.315,0.55,25
$GNSS,2024-10-11T18:16:34.400Z,34.7333646,-76.6555192,7.218,0.00,0.07,0.19,2.910,4.283,0.55,25
$GNSS,2024-10-11T18:16:34.600Z,34.7333641,-76.6555197,7.180,-0.07,-0.10,0.14,2.883,4.250,0.39,25
$GNSS,2024-10-11T18:16:34.800Z,34.7333636,-76.6555202,7.147,0.04,0.02,0.00,2.858,4.219,0.34,25
$GNSS,2024-10-11T18:16:35.000Z,34.7333631,-76.6555204,7.111,0.06,0.03,0.19,2.833,4.189,0.49,25
$GNSS,2024-10-11T18:16:35.200Z,34.7333626,-76.6555209,7.097,0.05,-0.01,0.13,2.809,4.159,0.46,25
$GNSS,2024-10-11T18:16:35.400Z,34.7333621,-76.6555210,7.061,0.00,0.14,0.25,2.787,4.130,0.52,25
$GNSS,2024-10-11T18:16:35.600Z,34.7333616,-76.6555209,7.037,0.06,0.29,0.29,2.766,4.102,0.50,25
$GNSS,2024-10-11T18:16:35.800Z,34.7333614,-76.6555208,6.977,0.19,0.19,0.25,2.744,4.077,0.44,25
$GNSS,2024-10-11T18:16:36.000Z,34.7333612,-76.6555205,6.903,0.05,0.17,0.44,2.724,4.049,0.51,25
$GNSS,2024-10-11T18:16:36.200Z,34.7333609,-76.6555201,6.859,0.01,0.22,0.20,2.704,4.021,0.50,25
$GNSS,2024-10-11T18:16:36.400Z,34.7333606,-76.6555198,6.788,0.03,-0.05,0.20,2.685,3.994,0.49,25
$GNSS,2024-10-11T18:16:36.600Z,34.7333603,-76.6555198,6.689,0.01,-0.03,0.23,2.668,3.972,0.53,25
$GNSS,2024-10-11T18:16:36.800Z,34.7333600,-76.6555196,6.587,-0.02,0.11,0.12,2.650,3.951,0.52,25
$GNSS,2024-10-11T18:16:37.000Z,34.7333599,-76.6555193,6.429,0.02,0.08,0.12,2.633,3.929,0.55,25
$GNSS,2024-10-11T18:16:37.200Z,34.7333598,-76.6555191,6.293,0.08,0.12,0.21,2.617,3.909,0.53,25
$GNSS,2024-10-11T18:16:37.400Z,34.7333598,-76.6555187,6.159,0.06,0.11,0.11,2.602,3.890,0.53,25
$GNSS,2024-10-11T18:16:37.600Z,34.7333598,-76.6555184,6.024,0.17,0.07,0.15,2.589,3.876,0.50,25
$GNSS,2024-10-11T18:16:37.800Z,34.7333598,-76.6555184,5.937,0.17,-0.04,0.08,2.576,3.861,0.44,25
$GNSS,2024-10-11T18:16:38.000Z,34.7333599,-76.6555185,5.873,0.21,-0.12,0.02,2.562,3.845,0.44,25
$GNSS,2024-10-11T18:16:38.200Z,34.7333600,-76.6555187,5.829,0.12,-0.02,0.17,2.548,3.829,0.47,25
$GNSS,2024-10-11T18:16:38.400Z,34.7333599,-76.6555188,5.754,0.02,-0.04,0.16,2.535,3.813,0.48,25
$GNSS,2024-10-11T18:16:38.600Z,34.7333599,-76.6555191,5.695,0.10,-0.18,0.12,2.522,3.796,0.42,25
$GNSS,2024-10-11T18:16:38.800Z,34.7333598,-76.6555192,5.623,0.02,0.00,0.28,2.509,3.781,0.53,25
$GNSS,2024-10-11T18:16:39.000Z,34.7333595,-76.6555190,5.568,-0.10,0.03,0.29,2.497,3.765,0.54,25
$GNSS,2024-10-11T18:16:39.200Z,34.7333593,-76.6555191,5.511,0.08,-0.15,0.02,2.485,3.750,0.47,25
$GNSS,2024-10-11T18:16:39.400Z,34.7333591,-76.6555192,5.410,-0.04,0.01,0.30,2.474,3.736,0.53,25
$GNSS,2024-10-11T18:16:39.600Z,34.7333587,-76.6555191,5.392,-0.07,-0.03,0.07,2.463,3.723,0.43,25
$GNSS,2024-10-11T18:16:39.800Z,34.7333583,-76.6555190,5.349,0.06,0.03,0.25,2.451,3.707,0.50,25
$GNSS,2024-10-11T18:16:40.000Z,34.7333579,-76.6555188,5.304,-0.11,0.06,0.20,2.440,3.691,0.56,25
$GNSS,2024-10-11T18:16:40.200Z,34.7333576,-76.6555189,5.340,0.05,-0.04,0.05,2.431,3.680,0.47,25
$GNSS,2024-10-11T18:16:40.400Z,34.7333578,-76.6555193,5.323,0.41,-0.26,0.16,2.422,3.665,0.45,25
$GNSS,2024-10-11T18:16:40.600Z,34.7333582,-76.6555199,5.362,0.17,-0.22,-0.09,2.410,3.647,0.47,25
$GNSS,2024-10-11T18:16:40.800Z,34.7333576,-76.6555206,5.417,-0.26,-0.58,-0.10,2.401,3.633,0.47,25
$GNSS,2024-10-11T18:16:41.000Z,34.7333566,-76.6555209,5.467,-0.27,0.13,-0.05,2.390,3.618,0.38,25
$GNSS,2024-10-11T18:16:41.200Z,34.7333554,-76.6555201,5.474,-0.59,0.34,0.20,2.379,3.604,0.38,25
$GNSS,2024-10-11T18:16:41.400Z,34.7333538,-76.6555190,5.530,-0.80,0.61,-0.11,2.368,3.589,0.38,25
$GNSS,2024-10-11T18:16:41.600Z,34.7333527,-76.6555174,5.531,-0.26,0.71,-0.08,2.357,3.572,0.40,25
$GNSS,2024-10-11T18:16:41.800Z,34.7333521,-76.6555156,5.453,-0.11,0.79,0.07,2.345,3.550,0.38,25
$GNSS,2024-10-11T18:16:42.000Z,34.7333520,-76.6555141,5.339,-0.10,0.71,0.21,2.334,3.535,0.39,25
$GNSS,2024-10-11T18:16:42.200Z,34.7333522,-76.6555124,5.248,0.22,0.86,-0.04,2.324,3.521,0.41,25
$GNSS,2024-10-11T18:16:42.400Z,34.7333522,-76.6555107,5.209,-0.13,0.92,-0.05,2.314,3.503,0.39,25
$GNSS,2024-10-11T18:16:42.600Z,34.7333518,-76.6555088,5.166,-0.17,0.99,0.18,2.303,3.482,0.38,25
$GNSS,2024-10-11T18:16:42.800Z,34.7333511,-76.6555069,5.149,-0.56,1.06,0.12,2.294,3.469,0.34,25
$GNSS,2024-10-11T18:16:43.000Z,34.7333505,-76.6555052,5.225,0.08,0.84,-0.27,2.285,3.453,0.39,25
$GNSS,2024-10-11T18:16:43.200Z,34.7333506,-76.6555035,5.192,0.23,0.85,0.09,2.276,3.436,0.41,25
$GNSS,2024-10-11T18:16:43.400Z,34.7333508,-76.6555018,5.176,0.40,0.86,0.03,2.267,3.418,0.38,25
$GNSS,2024-10-11T18:16:43.600Z,34.7333510,-76.6555001,5.181,0.19,0.80,-0.08,2.257,3.401,0.38,25
$GNSS,2024-10-11T18:16:43.800Z,34.7333514,-76.6554984,5.144,0.32,0.89,0.16,2.250,3.386,0.45,25
$GNSS,2024-10-11T18:16:44.000Z,34.7333514,-76.6554969,5.148,0.12,0.94,0.31,2.243,3.372,0.39,25
$GNSS,2024-10-11T18:16:44.200Z,34.7333518,-76.6554949,5.119,0.33,1.11,-0.02,2.236,3.359,0.41,25
$GNSS,2024-10-11T18:16:44.400Z,34.7333528,-76.6554930,5.125,0.72,0.85,0.02,2.230,3.347,0.47,25
$GNSS,2024-10-11T18:16:44.600Z,34.7333540,-76.6554919,5.134,0.71,0.60,0.32,2.225,3.334,0.45,25
$GNSS,2024-10-11T18:16:44.800Z,34.7333551,-76.6554912,5.241,0.86,0.60,-0.06,2.217,3.319,0.39,25
$GNSS,2024-10-11T18:16:45.000Z,34.7333563,-76.6554900,5.338,0.65,0.70,-0.08,2.209,3.306,0.44,25
$GNSS,2024-10-11T18:16:45.200Z,34.7333576,-76.6554891,5.367,0.83,0.46,0.28,2.204,3.293,0.47,25
$GNSS,2024-10-11T18:16:45.400Z,34.7333587,-76.6554881,5.398,0.60,0.87,0.29,2.197,3.281,0.43,25
$GNSS,2024-10-11T18:16:45.600Z,34.7333599,-76.6554868,5.504,0.91,0.76,-0.04,2.190,3.269,0.41,25
$GNSS,2024-10-11T18:16:45.800Z,34.7333613,-76.6554857,5.482,0.70,0.32,0.37,2.184,3.257,0.44,25
$GNSS,2024-10-11T18:16:46.000Z,34.7333627,-76.6554852,5.437,0.91,0.19,0.28,2.178,3.245,0.43,25
$GNSS,2024-10-11T18:16:46.200Z,34.7333642,-76.6554851,5.490,0.92,0.12,-0.24,2.173,3.235,0.43,25
$GNSS,2024-10-11T18:16:46.400Z,34.7333658,-76.6554845,5.475,0.89,0.28,0.14,2.168,3.224,0.44,25
$GNSS,2024-10-11T18:16:46.600Z,34.7333674,-76.6554838,5.416,0.91,0.38,0.26,2.163,3.214,0.45,25
$GNSS,2024-10-11T18:16:46.800Z,34.7333691,-76.6554831,5.463,1.16,0.45,-0.21,2.158,3.202,0.39,25
$GNSS,2024-10-11T18:16:47.000Z,34.7333710,-76.6554820,5.462,0.95,0.47,0.07,2.153,3.191,0.44,25
$GNSS,2024-10-11T18:16:47.200Z,34.7333720,-76.6554816,5.421,0.33,-0.04,0.18,2.150,3.181,0.44,25
$GNSS,2024-10-11T18:16:47.400Z,34.7333724,-76.6554818,5.414,0.32,-0.03,0.20,2.146,3.171,0.45,25
$GNSS,2024-10-11T18:16:47.600Z,34.7333731,-76.6554818,5.392,0.60,-0.06,0.19,2.142,3.161,0.43,25
$GNSS,2024-10-11T18:16:47.800Z,34.7333740,-76.6554820,5.432,0.70,0.02,0.03,2.137,3.150,0.42,25
$GNSS,2024-10-11T18:16:48.000Z,34.7333750,-76.6554815,5.479,0.65,0.46,-0.04,2.133,3.140,0.45,25
$GNSS,2024-10-11T18:16:48.200Z,34.7333759,-76.6554803,5.486,0.69,0.55,0.21,2.128,3.129,0.46,25
$GNSS,2024-10-11T18:16:48.400Z,34.7333772,-76.6554791,5.472,0.85,0.51,-0.01,2.124,3.123,0.48,25
$GNSS,2024-10-11T18:16:48.600Z,34.7333786,-76.6554782,5.473,0.88,0.38,0.06,2.120,3.119,0.48,25
$GNSS,2024-10-11T18:16:48.800Z,34.7333796,-76.6554775,5.440,0.59,0.13,0.14,2.117,3.114,0.52,25
$GNSS,2024-10-11T18:16:49.000Z,34.7333806,-76.6554774,5.384,0.67,-0.12,0.44,2.114,3.108,0.47,25
$GNSS,2024-10-11T18:16:49.200Z,34.7333821,-76.6554776,5.360,1.08,-0.14,0.06,2.111,3.102,0.51,25
$GNSS,2024-10-11T18:16:49.400Z,34.7333830,-76.6554776,5.384,0.25,0.04,0.25,2.108,3.096,0.49,25
$GNSS,2024-10-11T18:16:49.600Z,34.7333838,-76.6554773,5.328,0.79,0.22,0.40,2.107,3.091,0.53,25
$GNSS,2024-10-11T18:16:49.800Z,34.7333851,-76.6554762,5.328,0.84,0.80,0.28,2.106,3.085,0.50,25
$GNSS,2024-10-11T18:16:50.000Z,34.7333864,-76.6554750,5.370,0.65,0.47,-0.03,2.103,3.077,0.49,24
$GNSS,2024-10-11T18:16:50.200Z,34.7333876,-76.6554740,5.380,0.88,0.60,0.45,2.100,3.070,0.51,24
$GNSS,2024-10-11T18:16:50.400Z,34.7333892,-76.6554728,5.356,0.99,0.54,0.09,2.097,3.062,0.47,24
$GNSS,2024-10-11T18:16:50.600Z,34.7333907,-76.6554716,5.380,0.83,0.74,0.01,2.094,3.053,0.45,24
$GNSS,2024-10-11T18:16:50.800Z,34.7333921,-76.6554698,5.343,0.88,0.85,0.49,2.090,3.042,0.45,24
$GNSS,2024-10-11T18:16:51.000Z,34.7333931,-76.6554678,5.328,0.57,0.98,0.05,2.086,3.035,0.46,25
$GNSS,2024-10-11T18:16:51.200Z,34.7333939,-76.6554664,5.444,0.77,0.55,-0.16,2.082,3.027,0.44,25
$GNSS,2024-10-11T18:16:51.400Z,34.7333955,-76.6554649,5.388,1.05,0.63,0.36,2.078,3.019,0.44,25
$GNSS,2024-10-11T18:16:51.600Z,34.7333975,-76.6554631,5.406,1.27,1.05,0.00,2.075,3.011,0.45,25
$GNSS,2024-10-11T18:16:51.800Z,34.7333989,-76.6554608,5.439,0.58,1.16,-0.16,2.071,3.004,0.44,25
$GNSS,2024-10-11T18:16:52.000Z,34.7333999,-76.6554584,5.334,0.58,0.86,0.34,2.067,2.998,0.46,25
$GNSS,2024-10-11T18:16:52.200Z,34.7334004,-76.6554568,5.402,0.43,1.07,0.18,2.065,2.992,0.48,25
$GNSS,2024-10-11T18:16:52.400Z,34.7334013,-76.6554551,5.513,0.98,0.89,-0.17,2.062,2.984,0.43,25
$GNSS,2024-10-11T18:16:52.600Z,34.7334025,-76.6554535,5.506,0.62,0.86,0.43,2.060,2.977,0.45,25
$GNSS,2024-10-11T18:16:52.800Z,34.7334037,-76.6554517,5.522,0.86,1.02,-0.07,2.057,2.971,0.44,25
$GNSS,2024-10-11T18:16:53.000Z,34.7334043,-76.6554499,5.597,0.29,1.07,0.23,2.054,2.967,0.45,25
$GNSS,2024-10-11T18:16:53.200Z,34.7334048,-76.6554479,5.555,0.28,0.98,0.38,2.052,2.962,0.48,25
$GNSS,2024-10-11T18:16:53.400Z,34.7334049,-76.6554456,5.508,0.07,1.09,0.12,2.051,2.958,0.44,25
$GNSS,2024-10-11T18:16:53.600Z,34.7334054,-76.6554433,5.442,0.56,0.95,0.18,2.048,2.953,0.41,25
$GNSS,2024-10-11T18:16:53.800Z,34.7334062,-76.6554417,5.450,0.61,0.77,0.31,2.046,2.950,0.43,25
$GNSS,2024-10-11T18:16:54.000Z,34.7334071,-76.6554404,5.517,0.58,0.70,-0.10,2.044,2.945,0.46,25
$GNSS,2024-10-11T18:16:54.200Z,34.7334080,-76.6554386,5.538,0.39,0.84,-0.22,2.043,2.943,0.51,25
$GNSS,2024-10-11T18:16:54.400Z,34.7334088,-76.6554366,5.530,0.44,0.97,0.11,2.043,2.941,0.49,25
$GNSS,2024-10-11T18:16:54.600Z,34.7334092,-76.6554345,5.512,0.13,0.96,0.02,2.042,2.940,0.50,25
$GNSS,2024-10-11T18:16:54.800Z,34.7334101,-76.6554325,5.527,0.80,0.81,-0.18,2.042,2.937,0.48,25
$GNSS,2024-10-11T18:16:55.000Z,34.7334113,-76.6554314,5.572,0.69,0.52,0.08,2.042,2.934,0.48,25
$GNSS,2024-10-11T18:16:55.200Z,34.7334124,-76.6554308,5.634,0.64,0.36,-0.18,2.043,2.932,0.47,25
$GNSS,2024-10-11T18:16:55.400Z,34.7334135,-76.6554304,5.700,0.62,0.26,-0.10,2.044,2.930,0.41,25
$GNSS,2024-10-11T18:16:55.600Z,34.7334143,-76.6554298,5.683,0.25,0.26,0.00,2.045,2.927,0.48,25
$GNSS,2024-10-11T18:16:55.800Z,34.7334150,-76.6554288,5.586,0.14,0.15,-0.19,2.046,2.926,0.51,25
$GNSS,2024-10-11T18:16:56.000Z,34.7334154,-76.6554282,5.573,0.34,0.22,0.04,2.045,2.923,0.41,25
$GNSS,2024-10-11T18:16:56.200Z,34.7334163,-76.6554275,5.566,0.60,0.28,-0.11,2.044,2.920,0.43,25
$GNSS,2024-10-11T18:16:56.400Z,34.7334180,-76.6554267,5.493,1.04,0.12,-0.05,2.044,2.918,0.41,25
$GNSS,2024-10-11T18:16:56.600Z,34.7334196,-76.6554266,5.569,0.90,0.16,-0.24,2.044,2.915,0.43,25
$GNSS,2024-10-11T18:16:56.800Z,34.7334208,-76.6554261,5.625,0.55,0.29,-0.27,2.045,2.912,0.47,25
$GNSS,2024-10-11T18:16:57.000Z,34.7334216,-76.6554254,5.652,0.41,0.40,0.07,2.045,2.909,0.49,25
$GNSS,2024-10-11T18:16:57.200Z,34.7334224,-76.6554245,5.749,0.48,0.58,-0.31,2.045,2.905,0.50,25
$GNSS,2024-10-11T18:16:57.400Z,34.7334230,-76.6554234,5.880,0.39,0.66,-0.31,2.045,2.905,0.53,25
$GNSS,2024-10-11T18:16:57.600Z,34.7334240,-76.6554221,5.889,0.58,0.32,-0.17,2.047,2.904,0.48,25
$GNSS,2024-10-11T18:16:57.800Z,34.7334253,-76.6554215,5.904,0.72,0.08,-0.17,2.047,2.903,0.40,25
$GNSS,2024-10-11T18:16:58.000Z,34.7334268,-76.6554210,5.965,1.05,0.35,-0.10,2.046,2.901,0.43,25
$GNSS,2024-10-11T18:16:58.200Z,34.7334282,-76.6554201,6.018,0.71,0.52,-0.01,2.043,2.897,0.51,25
$GNSS,2024-10-11T18:16:58.400Z,34.7334294,-76.6554189,5.968,0.78,0.54,0.32,2.041,2.895,0.50,24
$GNSS,2024-10-11T18:16:58.600Z,34.7334309,-76.6554177,5.987,0.79,0.59,-0.30,2.040,2.892,0.53,24
$GNSS,2024-10-11T18:16:58.800Z,34.7334327,-76.6554168,6.063,1.30,0.46,-0.07,2.038,2.889,0.54,24
$GNSS,2024-10-11T18:16:59.000Z,34.7334352,-76.6554161,6.148,1.70,0.42,-0.01,2.035,2.886,0.52,24
$GNSS,2024-10-11T18:16:59.200Z,34.7334374,-76.6554158,6.287,1.07,0.01,-0.16,2.033,2.883,0.53,25
$GNSS,2024-10-11T18:16:59.400Z,34.7334390,-76.6554153,6.275,0.75,0.05,0.06,2.030,2.879,0.53,25
$GNSS,2024-10-11T18:16:59.600Z,34.7334403,-76.6554147,6.318,0.72,0.23,0.12,2.026,2.874,0.49,25
$GNSS,2024-10-11T18:16:59.800Z,34.7334417,-76.6554135,6.297,0.86,0.50,0.31,2.022,2.869,0.49,25
$GNSS,2024-10-11T18:17:00.000Z,34.7334432,-76.6554126,6.275,0.79,0.09,0.01,2.019,2.865,0.50,25
$GNSS,2024-10-11T18:17:00.200Z,34.7334443,-76.6554121,6.195,0.51,0.01,0.36,2.016,2.860,0.43,25
$GNSS,2024-10-11T18:17:00.400Z,34.7334453,-76.6554121,6.127,0.60,-0.28,0.27,2.012,2.855,0.38,25
$GNSS,2024-10-11T18:17:00.600Z,34.7334462,-76.6554128,6.099,0.37,-0.48,0.15,2.009,2.851,0.33,25
$GNSS,2024-10-11T18:17:00.800Z,34.7334470,-76.6554136,6.078,0.52,-0.37,0.07,2.007,2.847,0.40,25
$GNSS,2024-10-11T18:17:01.000Z,34.7334476,-76.6554140,6.082,0.28,-0.15,0.02,2.004,2.843,0.40,25
